alpha	beta	Jinit	J12	Jmax	theta0
0.2	0.005	4	3	10	0.3490658503988659

omega	theta1_i	theta2_i	theta1_f	theta2_f	J1_f	J2_f
0.0	-0.4487989505128276	0.8975979010256552	6.159144298703992e-36	2.809503047881482e-35	10.0	10.0
0.0	-0.4487989505128276	1.121997376282069	-5.167321779913985e-36	1.991024566319498e-35	10.0	10.0
0.0	-0.4487989505128276	1.3463968515384828	-9.699388428072587e-37	1.1009271764343203e-36	10.0	10.0
0.0	-0.4487989505128276	1.5707963267948966	4.4543995022250593e-38	-6.443225738364359e-38	10.0	10.0
0.0	-0.2243994752564138	-1.5707963267948966	8.639014256094358e-39	-1.4283110725049845e-38	10.0	10.0
0.0	-0.2243994752564138	-1.3463968515384828	-1.2077337486644957e-34	-1.1854675168622795e-34	10.0	10.0
0.0	-0.2243994752564138	-1.121997376282069	-3.327849937255901e-35	3.579613360373734e-35	10.0	10.0
0.0	-0.2243994752564138	-0.8975979010256552	-4.0427236099146716e-30	4.1666791949315366e-30	10.000000000000002	10.000000000000002
0.0	-0.2243994752564138	-0.6731984257692414	-2.0770127319050193e-38	3.946536077449303e-39	10.0	10.0
0.0	-0.2243994752564138	-0.4487989505128276	-1.2561593945869898e-38	7.175530345850822e-39	10.0	10.0
0.0	-0.2243994752564138	-0.2243994752564138	-9.503328573464239e-30	-9.503108751221378e-30	10.0	10.0
0.0	-0.2243994752564138	0.0	1.267994032799809e-38	-4.280310204718185e-38	10.0	10.0
0.0	-0.2243994752564138	0.2243994752564138	9.224072514768663e-35	-9.223888374816712e-35	10.0	10.0
0.0	-0.2243994752564138	0.4487989505128276	-1.5879721264577478e-36	-1.5608868889372198e-36	10.0	10.0
0.0	-0.2243994752564138	0.6731984257692414	5.004961371406917e-38	5.988762134298206e-38	10.000000000000002	10.0
0.0	-0.2243994752564138	0.8975979010256552	1.1241232457753084e-37	-1.3119675338673287e-37	10.0	10.0
0.0	-0.2243994752564138	1.121997376282069	4.634758067649502e-33	3.5905007954646915e-32	10.00000000000194	10.000000000002014
0.0	-0.2243994752564138	1.3463968515384828	1.1019319127375974e-33	-3.4327782247903103e-34	10.000000000000009	10.000000000000009
0.0	-0.2243994752564138	1.5707963267948966	-3.171424495360584e-41	-4.2935667614646084e-41	10.0	10.0
0.0	0.0	-1.5707963267948966	-3.925731630628627e-40	-4.088694203490911e-40	10.0	10.0
0.0	0.0	-1.3463968515384828	1.1091823131637388e-33	-6.7554453654523915e-34	10.0	10.0
0.0	0.0	-1.121997376282069	-4.5114682785137694e-35	5.280744516513772e-35	10.0	10.0
0.0	0.0	-0.8975979010256552	2.4438372553621643e-37	3.2697246542239467e-37	10.0	10.0
0.0	0.0	-0.6731984257692414	-8.285267617015521e-35	1.2603917596651002e-34	10.0	10.0
0.0	0.0	-0.4487989505128276	8.161263242144279e-36	-1.463909895868425e-35	10.0	10.0
0.0	0.0	-0.2243994752564138	-4.2812023423985896e-38	1.2671079053888633e-38	10.0	10.0
0.0	0.0	0.0	0.0	0.0	10.0	10.0
0.0	0.0	0.2243994752564138	4.281008375835352e-38	-1.2672532574091884e-38	10.0	10.0
0.0	0.0	0.4487989505128276	-8.1603926393967e-36	1.4639817569420004e-35	10.0	10.0
0.0	0.0	0.6731984257692414	8.285944996550601e-35	-1.2606944702525432e-34	10.0	10.0
0.0	0.0	0.8975979010256552	-2.4440714138764745e-37	-3.269124399398372e-37	10.0	10.0
0.0	0.0	1.121997376282069	4.512338825557927e-35	-5.272378071429519e-35	10.0	10.0
0.0	0.0	1.3463968515384828	-1.08776097948331e-33	6.911806952578997e-34	10.0	10.0
0.0	0.0	1.5707963267948966	3.9256305761665244e-40	4.088619968657317e-40	10.000000000000002	10.0
0.0	0.2243994752564138	-1.5707963267948966	3.1712530831707696e-41	4.293368155558985e-41	10.0	10.0
0.0	0.2243994752564138	-1.3463968515384828	-1.1018756056391839e-33	3.4331384381278267e-34	10.000000000000009	10.000000000000009
0.0	0.2243994752564138	-1.121997376282069	-4.677599547187484e-33	-3.59489836096368e-32	10.00000000000194	10.000000000002016
0.0	0.2243994752564138	-0.8975979010256552	-1.1239580280871952e-37	1.3121272736675562e-37	10.0	10.0
0.0	0.2243994752564138	-0.6731984257692414	-5.004212712531594e-38	-5.988043519291204e-38	10.0	10.0
0.0	0.2243994752564138	-0.4487989505128276	1.587454111462187e-36	1.560401153678517e-36	10.0	10.0
0.0	0.2243994752564138	-0.2243994752564138	-9.225580925971695e-35	9.229524334528043e-35	10.0	10.0
0.0	0.2243994752564138	0.0	-1.2764270550992742e-38	4.279224162473656e-38	10.0	10.0
0.0	0.2243994752564138	0.2243994752564138	8.366392972613913e-30	8.366470961505923e-30	10.0	10.0
0.0	0.2243994752564138	0.4487989505128276	1.2592858592635288e-38	-7.174761897992519e-39	10.0	10.0
0.0	0.2243994752564138	0.6731984257692414	2.076352644482494e-38	-3.952759979160382e-39	10.0	10.0
0.0	0.2243994752564138	0.8975979010256552	4.043723964172232e-30	-4.1654505070237606e-30	10.0	10.0
0.0	0.2243994752564138	1.121997376282069	3.3274417548941934e-35	-3.5783484385863174e-35	10.0	10.0
0.0	0.2243994752564138	1.3463968515384828	1.2068882995792776e-34	1.1845853610655578e-34	10.0	10.0
0.0	0.2243994752564138	1.5707963267948966	-8.639283175827155e-39	1.4282762364860723e-38	10.0	10.0
0.0	0.4487989505128276	-1.5707963267948966	-4.4844073615934637e-38	6.436246223270013e-38	10.0	10.0
0.0	0.4487989505128276	-1.3463968515384828	9.699369498691311e-37	-1.1009454379319298e-36	10.0	10.0
0.0	0.4487989505128276	-1.121997376282069	5.1699676645351876e-36	-1.990100824957128e-35	10.0	10.0
0.0	0.4487989505128276	-0.8975979010256552	-6.160211167430538e-36	-2.8096346670218596e-35	10.0	10.0
0.0	0.4487989505128276	-0.6731984257692414	9.286623980691757e-35	1.0889262696105585e-34	10.0	10.0
0.0	0.4487989505128276	-0.4487989505128276	-1.8146993317022903e-35	1.8145223442365722e-35	10.0	10.0
0.0	0.4487989505128276	-0.2243994752564138	-1.5607563780888055e-36	-1.5878246663358693e-36	10.0	10.0
0.0	0.4487989505128276	0.0	1.4637508681645796e-35	-8.16264330460128e-36	10.0	10.0
0.0	0.4487989505128276	0.2243994752564138	-7.183185792498166e-39	1.2552505237364685e-38	10.0	10.0
0.0	0.4487989505128276	0.4487989505128276	1.5400821063343345e-34	1.5400814424136096e-34	10.0	10.0
0.0	0.4487989505128276	0.6731984257692414	-1.978375568475116e-30	2.0723261263342918e-30	10.0	10.0
0.0	0.4487989505128276	0.8975979010256552	-3.2042593839015425e-37	3.319537489554851e-37	10.0	10.0
0.0	0.4487989505128276	1.121997376282069	1.7109497421885212e-31	-1.8168858304853279e-31	10.0	10.0
0.0	0.4487989505128276	1.3463968515384828	-4.86887632281935e-40	3.3526491240499453e-40	10.0	10.0
0.0	0.4487989505128276	1.5707963267948966	-6.811253304843211e-35	-2.895459514472103e-36	10.0	10.0
0.0	0.6731984257692414	-1.5707963267948966	2.4498355117109394e-38	-2.1094818587519854e-38	10.0	10.0
0.0	0.6731984257692414	-1.3463968515384828	5.127881320030351e-34	-5.4511781296952675e-34	10.0	10.0
0.0	0.6731984257692414	-1.121997376282069	-1.0363732518496515e-34	8.836498051971461e-35	10.0	10.0
0.0	0.6731984257692414	-0.8975979010256552	1.182508830530856e-34	-1.194190099632585e-34	10.0	10.0
0.0	0.6731984257692414	-0.6731984257692414	3.98446860839014e-40	-3.984352050782538e-40	10.0	10.0
0.0	0.6731984257692414	-0.4487989505128276	-1.085942724212878e-34	-9.279698210937664e-35	10.0	10.0
0.0	0.6731984257692414	-0.2243994752564138	5.98902424087387e-38	5.005161224691534e-38	10.0	10.0
0.0	0.6731984257692414	0.0	-1.2625212622538277e-34	8.27063671877626e-35	10.0	10.0
0.0	0.6731984257692414	0.2243994752564138	-3.9370889609752617e-39	2.0779059969076571e-38	10.0	10.0
0.0	0.6731984257692414	0.4487989505128276	2.0724529766982316e-30	-1.9783103666152415e-30	10.0	10.0
0.0	0.6731984257692414	0.6731984257692414	-3.4894468886986123e-28	-3.4894470028259537e-28	10.000000000000009	10.000000000000009
0.0	0.6731984257692414	0.8975979010256552	2.267336557664535e-35	-2.471902879738868e-35	10.0	10.0
0.0	0.6731984257692414	1.121997376282069	3.775734015152188e-42	-5.428986708545561e-42	10.0	10.0
0.0	0.6731984257692414	1.3463968515384828	-7.620121714188624e-38	-7.894809585098056e-38	10.0	10.0
0.0	0.6731984257692414	1.5707963267948966	-1.0325338208957546e-37	9.26993723158149e-38	10.0	10.0
0.0	0.8975979010256552	-1.5707963267948966	1.4415846194279776e-36	-1.5549964244751563e-36	10.000000000000002	10.000000000000002
0.0	0.8975979010256552	-1.3463968515384828	-2.693968721787809e-34	2.524176079141891e-34	10.0	10.0
0.0	0.8975979010256552	-1.121997376282069	-9.739079759825573e-39	1.0035833437929051e-38	10.0	10.0
0.0	0.8975979010256552	-0.8975979010256552	-3.0559261553356343e-38	3.0564394442115667e-38	10.0	10.0
0.0	0.8975979010256552	-0.6731984257692414	1.1942537387658013e-34	-1.1824617673452653e-34	10.0	10.0
0.0	0.8975979010256552	-0.4487989505128276	2.809378143908985e-35	6.15774887105748e-36	10.0	10.0
0.0	0.8975979010256552	-0.2243994752564138	-1.303891137665636e-37	1.1259099430469618e-37	10.000000000000002	10.0
0.0	0.8975979010256552	0.0	-3.2691248187239572e-37	-2.444070465779859e-37	10.0	10.0
0.0	0.8975979010256552	0.2243994752564138	-4.1671187011705775e-30	4.042256392728708e-30	10.0	10.0
0.0	0.8975979010256552	0.4487989505128276	3.356173389147427e-37	-3.1588091737103423e-37	10.0	10.0
0.0	0.8975979010256552	0.6731984257692414	-2.4718498674397396e-35	2.2673893152399692e-35	10.0	10.0
0.0	0.8975979010256552	0.8975979010256552	1.584105892899317e-29	1.584099868935397e-29	10.0	10.0
0.0	0.8975979010256552	1.121997376282069	2.6560370629068774e-39	2.377969477915195e-38	10.0	10.0
0.0	0.8975979010256552	1.3463968515384828	3.522928502063441e-27	3.551410087683099e-27	10.0	10.0
0.0	0.8975979010256552	1.5707963267948966	-1.6112130662160785e-36	1.6776327034541226e-36	10.0	10.0
0.0	1.121997376282069	-1.5707963267948966	2.9428762190469123e-30	-3.711168675466153e-30	10.0	10.0
0.0	1.121997376282069	-1.3463968515384828	-1.71506570669108e-31	3.5379094576590554e-31	10.0	10.0
0.0	1.121997376282069	-1.121997376282069	-1.8503807072742742e-34	1.812505319372989e-34	10.0	10.0
0.0	1.121997376282069	-0.8975979010256552	-1.0029053768839091e-38	9.732737830770038e-39	10.0	10.0
0.0	1.121997376282069	-0.6731984257692414	-8.835773005436456e-35	1.036437243053022e-34	10.0	10.0
0.0	1.121997376282069	-0.4487989505128276	1.9912408157552268e-35	-5.165624673006646e-36	10.0	10.000000000000002
0.0	1.121997376282069	-0.2243994752564138	3.5905062711066376e-32	4.634049507022806e-33	10.000000000002014	10.00000000000194
0.0	1.121997376282069	0.0	-5.274521888209353e-35	4.505066963459588e-35	10.0	10.0
0.0	1.121997376282069	0.2243994752564138	-3.578582205332784e-35	3.327020424930011e-35	10.0	10.0
0.0	1.121997376282069	0.4487989505128276	-1.816892770794787e-31	1.7110520157823384e-31	10.0	10.0
0.0	1.121997376282069	0.6731984257692414	-5.4305480588496263e-42	3.775583756602895e-42	10.0	10.0
0.0	1.121997376282069	0.8975979010256552	2.377010587704211e-38	2.630837773027937e-39	10.0	10.0
0.0	1.121997376282069	1.121997376282069	5.04461386047832e-29	5.044630853539324e-29	10.0	10.0
0.0	1.121997376282069	1.3463968515384828	-3.824694803922972e-39	4.211072569379148e-39	10.0	10.0
0.0	1.121997376282069	1.5707963267948966	-1.104537987509294e-35	-4.7843203477210766e-36	10.0	10.0
0.0	1.3463968515384828	-1.5707963267948966	4.553221822963331e-36	-3.1250125164484024e-36	10.0	10.0
0.0	1.3463968515384828	-1.3463968515384828	-3.133394624411505e-38	3.131575831709221e-38	10.0	10.0
0.0	1.3463968515384828	-1.121997376282069	-2.8944905411187964e-31	2.360107738589081e-31	10.0	10.0
0.0	1.3463968515384828	-0.8975979010256552	-2.524157271170841e-34	2.6939606423170636e-34	10.0	10.0
0.0	1.3463968515384828	-0.6731984257692414	5.451960037971316e-34	-5.127729615756819e-34	10.0	10.0
0.0	1.3463968515384828	-0.4487989505128276	1.1013371162691076e-36	-9.695348584261388e-37	10.0	10.0
0.0	1.3463968515384828	-0.2243994752564138	-3.432744214458853e-34	1.1019285979273415e-33	10.000000000000009	10.000000000000009
0.0	1.3463968515384828	0.0	7.058917165750449e-34	-1.0746593916268305e-33	10.0	10.0
0.0	1.3463968515384828	0.2243994752564138	1.182862915187656e-34	1.2054912593903693e-34	10.0	10.0
0.0	1.3463968515384828	0.4487989505128276	3.353210023368734e-40	-4.8688996437518704e-40	10.0	10.0
0.0	1.3463968515384828	0.6731984257692414	-7.890906029265892e-38	-7.616818781065287e-38	10.0	10.0
0.0	1.3463968515384828	0.8975979010256552	3.634924653767262e-27	3.1432530935287902e-27	10.0	10.0
0.0	1.3463968515384828	1.121997376282069	4.21051949013949e-39	-3.823694231790254e-39	10.0	10.0
0.0	1.3463968515384828	1.3463968515384828	3.8631250985563117e-32	3.8631252533275873e-32	9.999999999999991	9.999999999999991
0.0	1.3463968515384828	1.5707963267948966	1.5324463936139194e-36	-1.516956672576529e-36	10.0	10.000000000000002
0.0	1.5707963267948966	-1.5707963267948966	-1.299624337323223e-34	1.2998246870640707e-34	10.0	10.0
0.0	1.5707963267948966	-1.3463968515384828	3.112257759093718e-36	-4.555509106833575e-36	10.0	10.0
0.0	1.5707963267948966	-1.121997376282069	3.7114883070708396e-30	-2.942579959353173e-30	10.0	10.0
0.0	1.5707963267948966	-0.8975979010256552	1.5536748012544257e-36	-1.4469182003150494e-36	10.0	10.0
0.0	1.5707963267948966	-0.6731984257692414	2.1094632430786528e-38	-2.44988795980562e-38	10.0	10.0
0.0	1.5707963267948966	-0.4487989505128276	-6.436413170813525e-38	4.484250995479469e-38	10.0	10.0
0.0	1.5707963267948966	-0.2243994752564138	-4.2937237307948906e-41	-3.171597552784511e-41	10.0	10.0
0.0	1.5707963267948966	0.0	4.088870672323553e-40	3.925878690282441e-40	10.0	10.0
0.0	1.5707963267948966	0.2243994752564138	1.4283283988302146e-38	-8.63876437139126e-39	10.0	10.0
0.0	1.5707963267948966	0.4487989505128276	-2.890661010529115e-36	-6.809089328778305e-35	10.0	10.0
0.0	1.5707963267948966	0.6731984257692414	9.274249214629392e-38	-1.0321011744601167e-37	10.0	10.0
0.0	1.5707963267948966	0.8975979010256552	1.6366247802261084e-36	-1.652128985714381e-36	10.0	10.0
0.0	1.5707963267948966	1.121997376282069	-4.784644122700456e-36	-1.1047438402653257e-35	10.0	10.0
0.0	1.5707963267948966	1.3463968515384828	-1.5208102623573204e-36	1.53091089615481e-36	10.0	10.0
0.0	1.5707963267948966	1.5707963267948966	-1.4980933900671776e-38	-1.4980932849477613e-38	10.0	10.0
0.054165390579134366	-1.5707963267948966	-1.5707963267948966	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	-1.3463968515384828	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	-1.121997376282069	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	-0.8975979010256552	0.033862202107521916	-0.03386220210752191	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	-0.6731984257692414	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999996
0.054165390579134366	-1.5707963267948966	-0.4487989505128276	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	-0.2243994752564138	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	0.0	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	0.2243994752564138	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	0.4487989505128276	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	0.6731984257692414	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	0.8975979010256552	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	1.121997376282069	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	1.3463968515384828	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.5707963267948966	1.5707963267948966	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.3463968515384828	-1.5707963267948966	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.3463968515384828	-1.3463968515384828	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.3463968515384828	-1.121997376282069	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.3463968515384828	-0.8975979010256552	0.03386220210752191	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.3463968515384828	-0.6731984257692414	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.3463968515384828	-0.4487989505128276	0.033862202107521916	-0.033862202107521916	9.999999999999998	9.999999999999998
0.054165390579134366	-1.3463968515384828	-0.2243994752564138	0.03386220210752191	-0.033862202107521916	9.999999999999996	9.999999999999996
